20241105,朝阳,酒仙桥,101127366232,燕莎后,779万,,2室2厅 低楼层/共16层 南 北 暂无数据/精装 118.44平米 2006年建/板楼,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,朝阳,惠新西街,101127366249,胜古南里,299万,,2室1厅 顶层/共5层 南 暂无数据/精装 53.03平米 板楼,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,大兴,黄村中,101127366253,兴华中里,249万,,2室1厅 底层/共6层 南 北 平层/简装 73.37平米 板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_BhFEzlZXH_2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,房山,房山其它,101127366305,房山区委党校小区,87万,,2室1厅 中楼层/共6层 南 北 平层/简装 66.94平米 板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_tVteZlnKp.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,朝阳,朝青,101127366303,青年汇佳园,900万,,3室2厅 中楼层/共13层 南 北 暂无数据/其他 129.79平米 2008年建/板塔结合,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,丰台,七里庄,101127366295,庄维多摩市三期,540万,,2室1厅 中楼层/共22层 东南 平层/精装 85.79平米 2006年建/塔楼,https://ke-image.ljcdn.com/110000-inspection/pc0_XtxoxDDFo_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,昌平,昌平其它,101127366318,中海汇智里,400万,,2室1厅 中楼层/共15层 南 平层/其他 74.48平米 2024年建/板楼,https://ke-image.ljcdn.com/110000-inspection/b6ac832c-5ceb-40f5-8254-c9e3f24cc270_1000.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,顺义,顺义城,101127366357,东兴二区,361万,,3室1厅 中楼层/共6层 南 北 平层/其他 99.6平米 板楼,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,房山,良乡,101127366343,蓝光星华海悦城,258万,,3室1厅 低楼层/共10层 南 北 平层/简装 85.28平米 板塔结合,https://ke-image.ljcdn.com/110000-inspection/pc0_5SLtyoBjX_2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,朝阳,望京,101127366452,望京新城,500万,,2室1厅 高楼层/共31层 东南 东北 暂无数据/简装 80.11平米 1997年建/塔楼,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,朝阳,四惠,101127366367,壹线国际,399万,,2室1厅 低楼层/共9层 东 平层/精装 73.68平米 2006年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_7Qx7ayYuX.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,东城,永定门,101127366389,西革新里110号院,289万,,1室1厅 底层/共6层 南 平层/其他 42.98平米 板楼,https://ke-image.ljcdn.com/110000-inspection/488c247f-a0fd-49ad-9bc9-a31b3c5193bd_1000.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,东城,永定门,101127366546,景泰西里西区,425万,,1室1厅 低楼层/共10层 南 平层/简装 60.29平米 2005年建/板塔结合,https://ke-image.ljcdn.com/110000-inspection/pc0_Va2GEDHa3_2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,大兴,旧宫,101127366375,大城小镇,293万,,2室2厅 高楼层/共6层 南 北 平层/简装 87.92平米 2007年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_pxlhWIeKx_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,海淀,紫竹桥,101127366492,北洼西里,720万,,2室1厅 中楼层/共18层 西南 平层/其他 80.9平米 塔楼,https://ke-image.ljcdn.com/110000-inspection/pc1_ZvShjyu5v.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,西城,六铺炕,101127366456,黄寺大街24号院,1068万,,2室1厅 低楼层/共6层 南 北 平层/简装 71.47平米 板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_5yEK9dzcj.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,石景山,杨庄,101127366490,黄南苑,339万,,2室1厅 中楼层/共24层 东南 平层/精装 73.21平米 塔楼,https://ke-image.ljcdn.com/110000-inspection/98ca232b-680e-4078-b1dc-392593ea564e_1000.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,丰台,和义,101127366469,和义东里四区,140万,,1室1厅 顶层/共6层 南 平层/简装 38.78平米 板楼,https://ke-image.ljcdn.com/110000-inspection/859e4b05-2544-45b7-9254-b464581be106_1000.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,房山,良乡,101127366608,苏庄一里小区,179万,,2室2厅 顶层/共6层 南 北 平层/精装 90.57平米 2004年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_XETbsgKZM_2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,朝阳,朝阳其它,101127366597,将府锦苑,440万,,2室2厅 低楼层/共25层 南 北 暂无数据/简装 100.57平米 板楼,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,顺义,马坡,101127366867,中铁花溪渡,282万,,3室1厅 低楼层/共18层 南 北 平层/精装 97.12平米 2014年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_oQrINKMDZ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,海淀,海淀北部新区,101127366833,正源尚峰尚水,215万,,2室1厅 中楼层/共5层 东 暂无数据/其他 63.72平米 2016年建/板塔结合,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
20241105,房山,燕山,101127366797,迎风一里,60万,,1室1厅 中楼层/共6层 南 平层/简装 43.87平米 1988年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_CS98sfgpZ.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,海淀,学院路,101127366834,清华东路27号院,700万,,3室1厅 高楼层/共6层 南 北 平层/精装 83平米 1996年建/板楼,https://ke-image.ljcdn.com/110000-inspection/pc0_JuEy2CRqa_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com 
20241105,丰台,方庄,101127366808,gogo新世代,460万,,1室1厅 中楼层/共32层 南 平层/其他 56.77平米 2005年建/板塔结合,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_detail.png?_v=202411041520163 
