20240919,海淀,万柳,101126045326,阳春光华枫树园 高楼层东南三居室 2023年精装修必看好房,1650万,118748元/平,高楼层 (共16层) | 1999年 | 3室2厅 | 138.95平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/pc1_xIWyip4Rj_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125995815,新起点嘉园 大平层五居室 精装修拎包入住必看好房,1750万,76574元/平,中楼层 (共20层) | 2002年 | 5室2厅 | 228.54平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_s6GaFhEnO.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125974837,万柳万泉新新家园56.66平米东向一居室必看好房,580万,102365元/平,中楼层 (共10层) | 2003年 | 1室1厅 | 56.66平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_SmRmSV48Y_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125473143,万泉新新家园 3室1厅 南 北必看好房,1320万,112456元/平,底层 (共6层) 3室1厅 | 117.38平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_M85Q9zG43_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125312840,阳春光华家园 全南向两居客厅带阳台不临街采光好必看好房,1296万,123054元/平,中楼层 (共16层) 2室1厅 | 105.32平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_fPaSeI20t_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101126542278,康桥水郡南北通透两居室两个卫生间采光好没有遮挡必看好房,1650万,130870元/平,低楼层 (共15层) 2室1厅 | 126.08平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_0lBg6TpjO_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101126385941,小南庄怡秀园小区 高楼层 精装修 温馨小2居室,555万,110779元/平,中楼层 (共18层) | 1998年 | 2室1厅 | 50.1平米 | 东,https://ke-image.ljcdn.com/110000-inspection/pc1_WvOXir3vF_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101126312865,万城华府 高层观景三居室 落地飘窗 定制装修必看好房,3600万,250749元/平,中楼层 (共6层) 3室2厅 | 143.57平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_wL2vxuoOX_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125392083,不临街高楼层采光视野好满二只有契税,1100万,108578元/平,高楼层 (共19层) | 2002年 | 2室2厅 | 101.31平米 | 西北,https://ke-image.ljcdn.com/110000-inspection/pc1_ZfMv3DnbB_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125316844,新纪元 高楼层三居室 东南北三面采光 前后视野开阔,2350万,137508元/平,中楼层 (共14层) 3室2厅 | 170.9平米 | 南 东南 北,https://ke-image.ljcdn.com/110000-inspection/e1dabcc8-6275-4eed-b0f8-463ae919cf67_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125285731,光大花园高层3居室不临街诚心出售。必看好房,1550万,127846元/平,高楼层 (共17层) | 2001年 | 3室1厅 | 121.24平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/62c1c376-91bd-4e8e-870b-5ebe42fa83bd_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125118168,蜂鸟家园 高层 面积大 看房方便必看好房,578万,111843元/平,顶层 (共14层) | 2004年 | 1室0厅 | 51.68平米 | 北,https://ke-image.ljcdn.com/110000-inspection/ded96208-f368-46fc-99a2-84cc93192bfc_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101125108169,蜂鸟家园 1室0厅 北必看好房,480万,106572元/平,底层 (共16层) | 2004年 | 1室0厅 | 45.04平米 | 北,https://ke-image.ljcdn.com/110000-inspection/8acc0583-eec0-488c-b809-6a42ac3848c7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101124522273,海淀万柳万泉新新家园南北通透三居室有钥匙带电梯必看好房,2380万,146120元/平,中楼层 (共6层) 3室1厅 | 162.88平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_H0JLNJmOP_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101124344919,万柳锋尚名居 人车分流 电梯直通地下车位 品质两居,1300万,117968元/平,低楼层 (共18层) 2室2厅 | 110.2平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/fdbef705-ddcd-4576-b191-115b232978e5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101123746065,万柳 全南两居室  视野开阔 采光无遮挡 看房方便,650万,96554元/平,低楼层 (共18层) | 1998年 | 2室1厅 | 67.32平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_fhBjVsq7k.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20240919,海淀,万柳,101123549305,光大西园 高层观景 南北三居 正对花园有车位 诚意出售,2300万,153119元/平,顶层 (共16层) 3室2厅 | 150.21平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_15E7FtBb7_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
